Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
184.15,0.1821793258355369,0.3732848154044424,0.7240122179525076,0.1326473723493623,0.3085254008359286,0.3026538156220914,0.1595538243626062,0.1979196532754366,0.5578717085350419,0.106801967593828,0.0469115577511172,0.2000000000000001,0.2209625947568839,0.1769796908979757,0.375,0.3565,0.012987012987012988,0.7232568086395873,0.24705882352941178,0.5814639905548996
184.1,0.1821793258355369,0.3732848154044424,0.7238545669524091,0.1322501832718142,0.3088600302338751,0.3025550231190173,0.1591076487252125,0.1970779096153373,0.557909255246178,0.1070425360184278,0.0442355150140249,0.2000000000000001,0.2209316478409376,0.177269761692746,0.3863636363636364,0.361,0.012987012987012988,0.7232568086395873,0.24705882352941178,0.5814639905548996
184.05,0.1821793258355369,0.3732848154044424,0.7236969159523106,0.1318529941942661,0.3091946596318215,0.3024562306159429,0.1586614730878186,0.1962361659552381,0.5579468019573139,0.1072831044430276,0.0415594722769326,0.2000000000000001,0.2209007009249913,0.1775598324875162,0.3977272727272727,0.3655,0.012987012987012988,0.7232568086395873,0.24705882352941178,0.5814639905548996
184.0,0.1821793258355369,0.3732848154044424,0.723539264952212,0.131455805116718,0.309529289029768,0.3023574381128686,0.1582152974504249,0.1953944222951388,0.55798434866845,0.10762496483588,0.0389573909457137,0.2000000000000001,0.2208644893146034,0.1779452471906696,0.4090909090909091,0.37,0.012987012987012988,0.7232568086395873,0.24705882352941178,0.5814639905548996
183.95,0.1821793258355369,0.3732848154044424,0.7233761946989852,0.1310586160391699,0.3114656923672067,0.3005491906522093,0.1577691218130311,0.1953052060876972,0.5580610705971253,0.1079984789688112,0.0364701507878139,0.2000000000000001,0.220846600729246,0.1783325604003076,0.4,0.3720000000000001,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.9,0.1821793258355369,0.3732848154044424,0.7232131244457581,0.1306614269616217,0.3134020957046456,0.2987409431915502,0.1573229461756373,0.1952159898802557,0.5581377925258005,0.1083719931017425,0.0339829106299146,0.2000000000000001,0.2208287121438887,0.1787198736099456,0.3909090909090909,0.374,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.85,0.1821793258355369,0.3732848154044424,0.7230500541925313,0.1302642378840736,0.3153384990420843,0.2969326957308909,0.1568767705382436,0.1951267736728142,0.5582145144544758,0.1088278069588789,0.0317051343353243,0.2000000000000001,0.2208160421812088,0.1791952404430061,0.3818181818181817,0.376,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.8,0.1821793258355369,0.3732848154044424,0.7228869839393043,0.1298670488065255,0.3172749023795232,0.2951244482702316,0.1564305949008498,0.1950375574653727,0.558291236383151,0.1092836208160154,0.0294273580407334,0.2000000000000001,0.2208033722185289,0.1796706072760666,0.3727272727272727,0.378,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.75,0.1821793258355369,0.3732848154044424,0.7227239136860775,0.1294698597289774,0.3192113057169619,0.2933162008095724,0.1559844192634561,0.1949483412579312,0.5583679583118264,0.1098027421533097,0.0273501315985385,0.2000000000000001,0.2207956970038793,0.1802203142536851,0.3636363636363637,0.38,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.7,0.1821793258355369,0.3732848154044424,0.7225608434328505,0.1290726706514293,0.3211477090544005,0.2915079533489133,0.1555382436260623,0.1948591250504896,0.5584446802405014,0.1103851709707618,0.0255187720283768,0.2000000000000001,0.2207854897191946,0.1807431601311474,0.3545454545454545,0.382,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.65,0.1821793258355369,0.3732848154044424,0.7223977731796236,0.1286754815738812,0.3230841123918394,0.2896997058882539,0.1550920679886685,0.1947699088430482,0.5585214021691768,0.110967599788214,0.0236874124582145,0.2000000000000001,0.2207752824345098,0.1812660060086097,0.3454545454545454,0.384,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.6,0.1821793258355369,0.3732848154044424,0.7222347029263967,0.1282782924963331,0.3250205157292781,0.2878914584275947,0.1546458923512748,0.1946806926356067,0.558598124097852,0.1116070053378082,0.0222459607452486,0.2000000000000001,0.2207574554488076,0.1817008148121028,0.3363636363636364,0.386,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.55,0.1821793258355369,0.3732848154044424,0.7220716326731698,0.127881103418785,0.326956919066717,0.2860832109669356,0.154199716713881,0.1945914764281652,0.5586748460265274,0.1122464108874024,0.0208045090322815,0.2000000000000001,0.2207396284631054,0.182135623615596,0.3272727272727273,0.388,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.5,0.1821793258355369,0.3732848154044424,0.7219085624199428,0.1274839143412369,0.3288933224041557,0.2842749635062763,0.1537535410764872,0.1945022602207236,0.5587515679552026,0.1128921471850124,0.0197033564277112,0.2000000000000001,0.2207169839065895,0.1825384891322511,0.3181818181818182,0.39,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.45,0.1821793258355369,0.3732848154044424,0.721745492166716,0.1270867252636888,0.3308297257415944,0.2824667160456171,0.1533073654390935,0.1944130440132821,0.5588282898838778,0.1136581676949222,0.0189919885774775,0.2000000000000001,0.2206733852860328,0.1828303892267008,0.3090909090909091,0.392,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.4,0.1821793258355369,0.3732848154044424,0.721582421913489,0.1266895361861407,0.3327661290790332,0.280658468584958,0.1528611898016997,0.1943238278058406,0.558905011812553,0.1144241882048321,0.018280620727248,0.2000000000000001,0.220629786665476,0.1831222893211506,0.3,0.394,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.35,0.1821793258355369,0.3732848154044424,0.7214193516602622,0.1262923471085926,0.334702532416472,0.2788502211242987,0.1524150141643059,0.1942346115983991,0.5589817337412284,0.1152155317068051,0.0181569845289136,0.2000000000000001,0.2205922687783752,0.1833796254643124,0.2909090909090909,0.396,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.3,0.1821793258355369,0.3732848154044424,0.7212562814070351,0.1258951580310444,0.3366389357539108,0.2770419736636394,0.1519688385269121,0.1941453953909576,0.5590584556699035,0.1160068752087782,0.0180333483305798,0.2000000000000001,0.2205547508912744,0.1836369616074741,0.2818181818181818,0.398,0.008658008658008658,0.7202817313346227,0.3058823529411765,0.5912269548633184
183.25,0.1821793258355369,0.3732848154044424,0.7210932111538083,0.1254979689534964,0.3385753390913495,0.2752337262029803,0.1515226628895184,0.1940561791835161,0.5591351775985788,0.1168172109547985,0.0184026866146788,0.2000000000000001,0.2205185511116606,0.1838327195749561,0.2727272727272727,0.4,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
183.2,0.1821793258355369,0.3732848154044424,0.7209301409005814,0.1251007798759482,0.3405117424287882,0.273425478742321,0.1510764872521246,0.1939669629760746,0.559211899527254,0.1176402081968505,0.0193189219092517,0.2000000000000001,0.220487117541375,0.1841180435184332,0.2636363636363636,0.402,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
183.15,0.1821793258355369,0.3732848154044424,0.7207670706473545,0.1247035907984001,0.3424481457662271,0.2716172312816617,0.1506303116147308,0.1938777467686331,0.5592886214559294,0.1184632054389024,0.0202351572038252,0.2000000000000001,0.2204556839710896,0.1844033674619102,0.2545454545454545,0.404,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
183.1,0.1821793258355369,0.3732848154044424,0.7206040003941275,0.124306401720852,0.3443845491036658,0.2698089838210024,0.1501841359773371,0.1937885305611916,0.5593653433846046,0.1193115256730175,0.0219542102890752,0.2000000000000001,0.2204342639565641,0.1847619742237576,0.2454545454545455,0.406,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
183.05,0.1821793258355369,0.3732848154044424,0.7204409301409006,0.1239092126433039,0.3463209524411047,0.2680007363603433,0.1497379603399433,0.1936993143537501,0.5594420653132798,0.1201598459071325,0.0236732633743241,0.2000000000000001,0.2204128439420386,0.1851205809856049,0.2363636363636364,0.408,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
183.0,0.1821793258355369,0.3732848154044424,0.7202778598876737,0.1235120235657558,0.3482573557785434,0.266192488899684,0.1492917847025495,0.1936100981463085,0.559518787241955,0.120995504645216,0.0260510091506523,0.2000000000000001,0.2204089929113356,0.1854656457811047,0.2272727272727273,0.41,0.004329004329004329,0.7282398452611218,0.3058823529411765,0.5912269548633184
182.95,0.1806797001943479,0.3716154508198549,0.720084737412553,0.1231148344882077,0.3499979672841533,0.2647373838578071,0.1488456090651558,0.1945887517597876,0.5596474326071376,0.1218628171233785,0.0291456566362409,0.2000000000000001,0.2204174010083088,0.1858424129769544,0.2227272727272727,0.409,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.9,0.1791800745531589,0.3699460862352673,0.7198916149374324,0.1227176454106596,0.3517385787897634,0.26328227881593,0.148399433427762,0.1955674053732668,0.5597760779723199,0.1227301296015409,0.0322403041218295,0.2000000000000001,0.2204258091052819,0.1862191801728042,0.2181818181818181,0.408,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.85,0.1776804489119699,0.3682767216506799,0.7196984924623117,0.1223204563331115,0.3534791902953736,0.2618271737740531,0.1479532577903683,0.1965460589867458,0.5599047233375023,0.123546796095577,0.0363703026144381,0.2000000000000001,0.2204354441900306,0.1866376982961939,0.2136363636363636,0.407,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.8,0.1761808232707808,0.3666073570660923,0.719505369987191,0.1219232672555634,0.3552198018009836,0.2603720687321761,0.1475070821529744,0.1975247126002251,0.5600333687026849,0.1243634625896132,0.0405003011070514,0.2000000000000001,0.2204450792747792,0.1870562164195836,0.209090909090909,0.406,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.75,0.1746811976295918,0.3649379924815048,0.7193122475120701,0.1215260781780152,0.3569604133065935,0.2589169636902991,0.1470609065155807,0.198503366213704,0.5601620140678674,0.1251484753435704,0.0454678381886033,0.2000000000000001,0.2204626750484794,0.1874417651900259,0.2045454545454545,0.405,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.7,0.1731815719884028,0.3632686278969172,0.7191191250369494,0.1211288891004672,0.3587010248122036,0.2574618586484222,0.1466147308781869,0.1994820198271831,0.5602906594330497,0.1259208266014961,0.0513352575321335,0.2000000000000001,0.2204665699895552,0.1878104318463644,0.2,0.404,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.65,0.1716819463472138,0.3615992633123297,0.7189260025618288,0.1207317000229191,0.3604416363178138,0.2560067536065451,0.1461685552407932,0.2004606734406624,0.5604193047982321,0.1266931778594218,0.0572026768756636,0.2000000000000001,0.220470464930631,0.1881790985027028,0.1954545454545454,0.403,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.6,0.1701823207060247,0.3599298987277422,0.7187328800867081,0.1203345109453709,0.3621822478234237,0.2545516485646681,0.1457223796033994,0.2014393270541414,0.5605479501634146,0.1274148831332212,0.0643553437387668,0.2000000000000001,0.2204760427424334,0.1885758631218796,0.1909090909090908,0.402,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.55,0.1686826950648357,0.3582605341431547,0.7185397576115874,0.1199373218678228,0.3639228593290337,0.2530965435227912,0.1452762039660056,0.2024179806676206,0.5606765955285969,0.1281365884070205,0.0715080106018701,0.2000000000000001,0.2204816205542357,0.1889726277410564,0.1863636363636363,0.401,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.5,0.1671830694236467,0.3565911695585671,0.7183466351364668,0.1195401327902747,0.3656634708346438,0.2516414384809141,0.1448300283286119,0.2033966342810996,0.5608052408937797,0.1288076476966937,0.0796898865625524,0.2000000000000001,0.2204927255557784,0.1893203223951469,0.1818181818181818,0.4,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.45,0.1656834437824577,0.3549218049739796,0.7181535126613461,0.1191429437127266,0.367404082340254,0.2501863334390371,0.1443838526912181,0.2043752878945786,0.5609338862589621,0.1294280610022405,0.0620941394824281,0.2000000000000001,0.2204985568191626,0.1896119617103314,0.1772727272727272,0.399,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.4,0.1641838181412686,0.353252440389392,0.7179603901862253,0.1187457546351785,0.3691446938458639,0.2487312283971601,0.1439376770538243,0.2053539415080579,0.5610625316241445,0.1300484743077873,0.0444983924043555,0.2000000000000001,0.220504388082547,0.1899036010255159,0.1727272727272727,0.398,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.35,0.1626841925000796,0.3515830758048046,0.7177672677111046,0.1183485655576304,0.3708853053514738,0.2472761233552832,0.1434915014164306,0.2063325951215369,0.561191176989327,0.1305992493851606,0.0445511446838457,0.2000000000000001,0.22053103650289,0.1899734795043107,0.1681818181818181,0.397,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.3,0.1611845668588906,0.3499137112202169,0.7175741452359838,0.1179513764800823,0.372625916857084,0.2458210183134063,0.1430453257790368,0.2073112487350162,0.5613198223545094,0.1311500244625338,0.0446038969633371,0.2000000000000001,0.2205576849232329,0.1900433579831055,0.1636363636363636,0.396,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.25,0.1596849412177015,0.3482443466356295,0.7173810227608632,0.1175541874025342,0.3743665283626941,0.2443659132715291,0.142599150141643,0.2082899023484952,0.5614484677196918,0.1316944687918912,0.0446560428947882,0.2000000000000001,0.2206082435085191,0.1901195212421939,0.1590909090909091,0.395,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.2,0.1581853155765125,0.3465749820510419,0.7171879002857425,0.1171569983249861,0.3761071398683041,0.2429108082296522,0.1421529745042493,0.2092685559619742,0.5615771130848742,0.1321819363891066,0.0484013100954089,0.2000000000000001,0.2206621575402096,0.1901880886365159,0.1545454545454545,0.394,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.15,0.1566856899353235,0.3449056174664544,0.7169947778106218,0.116759809247438,0.377847751373914,0.2414557031877753,0.1417067988668555,0.2102472095754534,0.5617057584500568,0.132669403986322,0.0521465772960295,0.2000000000000001,0.2207160715719001,0.1902566560308378,0.15,0.393,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.1,0.1551860642941345,0.3432362528818669,0.7168016553355012,0.1163626201698899,0.3795883628795241,0.2400005981458981,0.1412606232294617,0.2112258631889325,0.5618344038152392,0.1331188870954426,0.0577374956061013,0.2000000000000001,0.220812341708481,0.1903041628248281,0.1454545454545454,0.392,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.05,0.1536864386529454,0.3415668882972794,0.7166085328603804,0.1159654310923418,0.3813289743851343,0.2385454931040212,0.140814447592068,0.2122045168024117,0.5619630491804216,0.1335683702045633,0.06332841392028,0.2000000000000001,0.2209086118450619,0.1903516696188184,0.1409090909090909,0.391,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
182.0,0.1521868130117564,0.3398975237126918,0.7164154103852597,0.1155682420147936,0.3830695858907442,0.2370903880621442,0.1403682719546742,0.2131831704158908,0.562091694545604,0.1340115225656682,0.0652181129184707,0.2000000000000001,0.2210285843117383,0.1903841383090095,0.1363636363636363,0.39,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5679338842975207
181.95,0.1521868130117564,0.3398975237126918,0.7162419942851512,0.1151710529372455,0.3851564965344533,0.2354677078032931,0.1399220963172804,0.2153331986156556,0.5623851461030167,0.1344610056747889,0.0643375363136787,0.2000000000000001,0.2211540866983337,0.1904309012134288,0.1340909090909091,0.387,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.9,0.1521868130117564,0.3398975237126918,0.716068578185043,0.1147738638596974,0.3872434071781624,0.2338450275444419,0.1394759206798866,0.2174832268154205,0.5626785976604293,0.1349104887839096,0.0634569597068363,0.2000000000000001,0.2212795890849291,0.1904776641178482,0.1318181818181818,0.384,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.85,0.1521868130117564,0.3398975237126918,0.7158951620849345,0.1143766747821493,0.3893303178218716,0.2322223472855907,0.1390297450424929,0.2196332550151853,0.5629720492178418,0.1353488930840026,0.0588747090229796,0.2000000000000001,0.2214219769437534,0.1905821849488769,0.1295454545454545,0.381,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.8,0.1521868130117564,0.3398975237126918,0.7157217459848261,0.1139794857046012,0.3914172284655806,0.2305996670267397,0.1385835694050991,0.2217832832149502,0.5632655007752543,0.1357872973840957,0.0542924583391265,0.2000000000000001,0.2215643648025778,0.1906867057799056,0.1272727272727272,0.378,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.75,0.1521868130117564,0.3398975237126918,0.7155483298847178,0.1135822966270531,0.3935041391092898,0.2289769867678885,0.1381373937677054,0.2239333114147151,0.5635589523326668,0.1361418192729796,0.0524791591939893,0.2000000000000001,0.2217251578761849,0.1908774153282774,0.125,0.375,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.7,0.1521868130117564,0.3398975237126918,0.7153749137846094,0.113185107549505,0.3955910497529989,0.2273543065090374,0.1376912181303116,0.22608333961448,0.5638524038900795,0.1367495710824949,0.0488387902043099,0.2000000000000001,0.2218995294931657,0.1910378835088496,0.1227272727272727,0.3720000000000001,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.65,0.1521868130117564,0.3398975237126918,0.7152014976845009,0.1127879184719569,0.3976779603967079,0.2257316262501862,0.1372450424929178,0.2282333678142449,0.5641458554474922,0.1373573228920101,0.0451984212166823,0.2000000000000001,0.2220739011101464,0.1911983516894219,0.1204545454545454,0.369,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.6,0.1521868130117564,0.3398975237126918,0.7150280815843926,0.1123907293944088,0.3997648710404171,0.224108945991335,0.1367988668555241,0.2303833960140097,0.5644393070049047,0.1380410436777148,0.0471131960047541,0.2000000000000001,0.2222543310503669,0.1914176921264641,0.1181818181818181,0.366,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.55,0.1521868130117564,0.3398975237126918,0.7148546654842842,0.1119935403168607,0.4018517816841261,0.2224862657324839,0.1363526912181303,0.2325334242137746,0.5647327585623173,0.1387247644634195,0.0490279707948824,0.2000000000000001,0.2224347609905874,0.1916370325635061,0.1159090909090909,0.363,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.5,0.1521868130117564,0.3398975237126918,0.7146812493841759,0.1115963512393126,0.4039386923278354,0.2208635854736328,0.1359065155807365,0.2346834524135397,0.56502621011973,0.1391805783205559,0.0546215300235038,0.2000000000000001,0.2226299577275478,0.1918648282667268,0.1136363636363636,0.36,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.45,0.1521868130117564,0.3398975237126918,0.7145078332840674,0.1111991621617644,0.4060256029715446,0.2192409052147817,0.1354603399433427,0.2368334806133045,0.5653196616771425,0.1397724590626724,0.0548159107132305,0.2000000000000001,0.2228474117906896,0.1921557163370278,0.1113636363636363,0.357,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.4,0.1521868130117564,0.3398975237126918,0.7143344171839591,0.1108019730842163,0.4081125136152537,0.2176182249559305,0.135014164305949,0.2389835088130694,0.5656131132345552,0.1403643398047417,0.0550102914029571,0.2000000000000001,0.2230648658538315,0.1924466044073288,0.109090909090909,0.354,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.35,0.1521868130117564,0.3398975237126918,0.7141610010838507,0.1104047840066682,0.4101994242589628,0.2159955446970793,0.1345679886685552,0.2411335370128343,0.5659065647919679,0.1409562205468581,0.0552046720926874,0.2000000000000001,0.2233230138549918,0.1928002113954289,0.1068181818181818,0.351,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.3,0.1521868130117564,0.3398975237126918,0.7139875849837423,0.1100075949291201,0.4122863349026719,0.2143728644382282,0.1341218130311614,0.2432835652125992,0.5662000163493804,0.1415481012889745,0.0553990527824141,0.2000000000000001,0.223581161856152,0.193153818383529,0.1045454545454545,0.348,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.25,0.1521868130117564,0.3398975237126918,0.7138141688836338,0.109610405851572,0.414373245546381,0.212750184179377,0.1336756373937677,0.245433593412364,0.566493467906793,0.1421399820310438,0.0555934334721419,0.2000000000000001,0.2238764409122295,0.1936031905388255,0.1022727272727272,0.345,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.2,0.1521868130117564,0.3398975237126918,0.7136407527835256,0.1092132167740239,0.4164601561900901,0.2111275039205258,0.1332294617563739,0.2475836216121289,0.5667869194642057,0.1427318627731602,0.0557878141618698,0.2000000000000001,0.2241980643150062,0.1941832881636565,0.1,0.342,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.15,0.1521868130117564,0.3398975237126918,0.7134673366834171,0.1088160276964758,0.4185470668337992,0.2095048236616749,0.1327832861189802,0.2497336498118937,0.5670803710216181,0.1433237435152295,0.0559821948536505,0.2000000000000001,0.2245196877177828,0.1947633857884874,0.0977272727272727,0.339,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.1,0.1521868130117564,0.3398975237126918,0.7132939205833086,0.1084188386189277,0.4206339774775084,0.2078821434028236,0.1323371104815864,0.2518836780116586,0.5673738225790307,0.1439156242573459,0.0561765755433772,0.2000000000000001,0.2248891966334601,0.195475465638312,0.0954545454545454,0.336,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.05,0.1521868130117564,0.3398975237126918,0.7131205044832003,0.1080216495413796,0.4227208881212174,0.2062594631439725,0.1318909348441926,0.2540337062114235,0.5676672741364434,0.1445075049994624,0.0563709562310534,0.2000000000000001,0.2252587055491377,0.1961875454881368,0.0931818181818181,0.333,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
181.0,0.1521868130117564,0.3398975237126918,0.712947088383092,0.1076244604638315,0.4248077987649265,0.2046367828851213,0.1314447592067988,0.2561837344111884,0.5679607256938559,0.1450993857415316,0.05656533692078,0.2000000000000001,0.2256455537723612,0.1970186901295148,0.0909090909090909,0.33,0.008658008658008658,0.7137330754352031,0.29411764705882354,0.5614876033057851
180.95,0.1521868130117564,0.3398975237126918,0.7127677603704798,0.1072272713862834,0.4278995972549754,0.2024540900777107,0.1309985835694051,0.2583603088308369,0.5684341001279384,0.1456912664836481,0.0567597176125595,0.2000000000000001,0.2260613386468847,0.1979185606387682,0.0909090909090909,0.3295,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.9,0.1521868130117564,0.3398975237126918,0.7125884323578677,0.1068300823087353,0.4309913957450244,0.2002713972703,0.1305524079320113,0.2605368832504853,0.5689074745620208,0.1462831472257645,0.0569540983022886,0.2000000000000001,0.2264771235214081,0.1988184311480216,0.0909090909090909,0.329,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.85,0.1521868130117564,0.3398975237126918,0.7124091043452556,0.1064328932311871,0.4340831942350735,0.1980887044628893,0.1301062322946175,0.2627134576701339,0.5693808489961035,0.1468750279678338,0.0571484789920153,0.2000000000000001,0.2269355507145474,0.1997911388105676,0.0909090909090909,0.3285,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.8,0.1521868130117564,0.3398975237126918,0.7122297763326436,0.1060357041536391,0.4371749927251224,0.1959060116554786,0.1296600566572237,0.2648900320897823,0.569854223430186,0.1474669087099502,0.0573428596796915,0.2000000000000001,0.2273939779076868,0.2007638464731135,0.0909090909090909,0.328,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.75,0.1521868130117564,0.3398975237126918,0.7120504483200315,0.1056385150760909,0.4402667912151712,0.1937233188480679,0.12921388101983,0.2670666065094308,0.5703275978642685,0.1480587894520666,0.0575372403714734,0.2000000000000001,0.2278860178655599,0.2018880805964236,0.0909090909090909,0.3275,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.7,0.1521868130117564,0.3398975237126918,0.7118711203074195,0.1052413259985428,0.4433585897052203,0.1915406260406573,0.1287677053824362,0.2692431809290793,0.5708009722983509,0.1486506701941359,0.0577316210611988,0.2000000000000001,0.2284094551050945,0.2029028559664503,0.0909090909090909,0.327,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.65,0.1521868130117564,0.3398975237126918,0.7116917922948074,0.1048441369209947,0.4464503881952693,0.1893579332332466,0.1283215297450425,0.2714197553487278,0.5712743467324334,0.1492425509362523,0.0579260017509255,0.2000000000000001,0.228932892344629,0.203917631336477,0.0909090909090909,0.3265,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.6,0.1521868130117564,0.3398975237126918,0.7115124642821953,0.1044469478434466,0.4495421866853182,0.1871752404258358,0.1278753541076487,0.2735963297683763,0.5717477211665161,0.1498344316783216,0.0581203824406521,0.2000000000000001,0.2295018183415072,0.2048756036332042,0.0909090909090909,0.326,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.55,0.1521868130117564,0.3398975237126918,0.7113331362695832,0.1040497587658985,0.452633985175367,0.1849925476184252,0.1274291784702549,0.2757729041880248,0.5722210956005985,0.150426312420438,0.0583147631324341,0.2000000000000001,0.2300707443383852,0.2058335759299314,0.0909090909090909,0.3255,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.5,0.1521868130117564,0.3398975237126918,0.7111538082569709,0.1036525696883504,0.4557257836654161,0.1828098548110145,0.1269830028328612,0.2779494786076733,0.5726944700346809,0.1510181931625545,0.0585091438201103,0.2000000000000001,0.2306844840559428,0.2068786805971767,0.0909090909090909,0.325,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.45,0.1521868130117564,0.3398975237126918,0.710974480244359,0.1032553806108023,0.4588175821554651,0.1806271620036039,0.1265368271954674,0.2801260530273218,0.5731678444687635,0.1516100739046238,0.0587035245098369,0.2000000000000001,0.2313374341438315,0.2079091306398757,0.0909090909090909,0.3245,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.4,0.1521868130117564,0.3398975237126918,0.7107951522317469,0.1028581915332542,0.4619093806455139,0.1784444691961932,0.1260906515580736,0.2823026274469703,0.5736412189028459,0.1522019546467402,0.0588979051995636,0.2000000000000001,0.2319903842317202,0.2089395806825748,0.0909090909090909,0.324,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
180.35,0.1521868130117564,0.3398975237126918,0.7106158242191349,0.1024610024557061,0.4650011791355628,0.1762617763887825,0.1256444759206799,0.2844792018666188,0.5741145933369285,0.1527938353888566,0.0590922858913467,0.2000000000000001,0.232711843203665,0.2099992537166092,0.0909090909090909,0.3235,0.008658008658008658,0.7137330754352031,0.3058823529411765,0.5781945327399873
