Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
23.0,0.0111312008156243,0.2062368727340834,0.7797812592373633,0.0143228081324052,0.1648474069214602,0.5959950676991164,0.0340651558073654,0.0270921120950188,0.3493525424573802,0.6097334260298924,0.0793460480329212,0.3600000000000001,0.2318032594953689,0.2789740633175386,0.1818181818181818,0.24,0.1298701298701298,0.8201966473243069,0.0117647058823529,0.9090909090909092
22.950000000000006,0.0111312008156243,0.2062368727340834,0.778209675830131,0.0144065881104658,0.1696601627867276,0.5898014865558451,0.0341466005665722,0.0277292227361344,0.3499547870733258,0.6109513273783924,0.0788469449625374,0.3540000000000001,0.2291354649624885,0.2744391578090476,0.1818181818181818,0.2415,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.9,0.0111312008156243,0.2062368727340834,0.7766380924228988,0.0144903680885264,0.1744729186519947,0.5836079054125741,0.034228045325779,0.02836633337725,0.3505570316892713,0.6121692287268452,0.0783478418921584,0.3480000000000002,0.226467670429608,0.2699042523005566,0.1818181818181818,0.243,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.85,0.0111312008156243,0.2062368727340834,0.7750665090156666,0.0145741480665871,0.1792856745172621,0.5774143242693028,0.0343094900849858,0.0290034440183656,0.3511592763052172,0.6133871300753452,0.0778487388217746,0.3420000000000002,0.2237998758967276,0.2653693467920656,0.1818181818181818,0.2445,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.8,0.0111312008156243,0.2062368727340834,0.7734949256084344,0.0146579280446477,0.1840984303825292,0.5712207431260315,0.0343909348441926,0.0296405546594811,0.3517615209211629,0.6146191930674246,0.0779667436734495,0.3360000000000002,0.2215099555278611,0.2629513743633305,0.1818181818181818,0.246,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.75,0.0111312008156243,0.2062368727340834,0.7719233422012021,0.0147417080227083,0.1889111862477966,0.5650271619827605,0.0344723796033994,0.0302776653005967,0.3523637655371084,0.6158512560594569,0.0780847485230606,0.3300000000000001,0.219298706507303,0.2616177358273184,0.1818181818181818,0.2475,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.700000000000006,0.0111312008156243,0.2062368727340834,0.7703517587939698,0.0148254880007689,0.1937239421130637,0.5588335808394892,0.0345538243626062,0.0309147759417123,0.3529660101530543,0.6170974806951159,0.079435612841222,0.3240000000000001,0.217486640126112,0.2616283736153481,0.1818181818181818,0.249,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.65,0.0111312008156243,0.2062368727340834,0.7687801753867376,0.0149092679788296,0.1985366979783311,0.5526399996962179,0.034635269121813,0.0315518865828279,0.3535682547689999,0.6183437053307749,0.0807864771614375,0.3180000000000002,0.2156745737449208,0.2616390114033778,0.1818181818181818,0.2505,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.6,0.0111312008156243,0.2062368727340834,0.7672085919795054,0.0149930479568902,0.2033494538435983,0.5464464185529471,0.0347167138810198,0.0321889972239435,0.3541704993849455,0.6195899299664339,0.0821373414796038,0.3120000000000002,0.2138625073637298,0.2616496491914074,0.1818181818181818,0.252,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
22.55,0.0111312008156243,0.2062368727340834,0.7656370085722731,0.0150768279349508,0.2081622097088656,0.5402528374096757,0.0347981586402266,0.032826107865059,0.354772744000891,0.6208219929585134,0.082255346333323,0.306,0.212768868678871,0.2623156413210771,0.1818181818181818,0.2535,0.0995670995670995,0.8637835337650323,0.0,0.8595041322314049
