Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
252.0,1.0,0.0,0.5068873780668046,0.2634559493125004,0.8052103973161626,0.0326275870453417,1.0,1.0,0.9304845614280424,0.1102502469036754,0.969434494296278,0.6000000000000001,0.0080438533776191,3.948097776843044e-05,0.0909090909090909,0.1,0.0173160173160173,0.4991537717601547,0.7529411764705882,0.6602530991735537
251.95,1.0,0.0,0.5069883732387427,0.2634559493125004,0.8056566694556255,0.0320423694773529,1.0,0.9988717766023364,0.9318690727040349,0.1109699738187199,0.9346241240128312,0.6099999999999994,0.0082986126583229,3.25004517683203e-05,0.0954545454545454,0.102,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.9,1.0,0.0,0.5070893684106809,0.2634559493125004,0.8061029415950884,0.0314571519093639,1.0,0.9977435532046736,0.9332535839800268,0.1116897007337644,0.8998137537293841,0.619999999999999,0.0085533719390267,2.5519925768210166e-05,0.1,0.104,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.85,1.0,0.0,0.5071903635826189,0.2634559493125004,0.8065492137345515,0.0308719343413751,1.0,0.9966153298070102,0.9346380952560192,0.1127010377292859,0.8680583654537698,0.6299999999999982,0.0088276716769113,2.543099335209729e-05,0.1045454545454545,0.106,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.8,1.0,0.0,0.5072913587545572,0.2634559493125004,0.8069954858740146,0.0302867167733861,1.0,0.9954871064093472,0.9360226065320112,0.1137123747248074,0.8363029771781598,0.6399999999999976,0.0091019714147959,2.534206093598443e-05,0.109090909090909,0.108,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.75,1.0,0.0,0.5073923539264953,0.2634559493125004,0.8074417580134775,0.0297014992053973,1.0,0.9943588830116836,0.9374071178080036,0.1153765701094566,0.8211378594081254,0.65,0.009430475607122,1.526628565625846e-05,0.1136363636363636,0.11,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.7,1.0,0.0,0.5074933490984334,0.2634559493125004,0.8078880301529404,0.0291162816374085,1.0,0.9932306596140208,0.9387916290839958,0.1180704672230072,0.7830608551233941,0.6599999999999996,0.0098104509469383,7.63314282812923e-06,0.1181818181818181,0.112,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.65,1.0,0.0,0.5075943442703714,0.2634559493125004,0.8083343022924033,0.0285310640694195,1.0,0.9921024362163572,0.940176140359988,0.1207643643365577,0.7449838508366134,0.6699999999999989,0.0101904262867546,0.0,0.1227272727272727,0.114,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.6,1.0,0.0,0.5076953394423096,0.2634559493125004,0.8087805744318664,0.0279458465014307,1.0,0.9909742128186942,0.9415606516359802,0.1245573602947099,0.7558479029605268,0.6799999999999984,0.010621074481208,2.1714220156855795e-05,0.1272727272727272,0.116,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.55,1.0,0.0,0.5077963346142478,0.2634559493125004,0.8092268465713293,0.0273606289334417,1.0,0.9898459894210307,0.9429451629119724,0.1283503562528621,0.7667119550844398,0.6899999999999977,0.0110517226756615,4.342844031372087e-05,0.1318181818181818,0.118,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.5,1.0,0.0,0.5078973297861861,0.2634559493125004,0.8096731187107922,0.0267754113654529,1.0,0.9887177660233674,0.9443296741879654,0.132893731322018,0.9559164305398296,0.7,0.0115280072277402,0.0001028459929139,0.1363636363636363,0.12,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.45,1.0,0.0,0.5079983249581239,0.2634559493125004,0.8101193908502553,0.0261901937974641,1.0,0.9875895426257044,0.9457141854639576,0.1380925428290541,0.9779582152719676,0.7099999999999994,0.0120614084247898,0.0002193156964451,0.1409090909090909,0.122,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.4,1.0,0.0,0.5080993201300621,0.2634559493125004,0.8105656629897182,0.0256049762294751,1.0,0.9864613192280408,0.94709869673995,0.1432913543360903,1.0,0.7199999999999989,0.0125948096218395,0.0003357853999763,0.1454545454545454,0.124,0.0173160173160173,0.4991537717601547,0.6941176470588235,0.6707522061913433
251.35,1.0,0.0,0.5082003153020002,0.2634559493125004,0.8110119351291812,0.0250197586614863,1.0,0.985333095830378,0.948483208015942,0.1492308880904576,0.99039880489772,0.7299999999999984,0.0132258086185821,0.0005250840656565,0.15,0.126,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.3,1.0,0.0,0.5083013104739383,0.2634559493125004,0.8114582072686441,0.0244345410934973,1.0,0.9842048724327144,0.949867719291934,0.1551704218448249,0.9807976097954438,0.7399999999999978,0.0138568076153247,0.0007143827313366,0.1545454545454545,0.128,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.25,1.0,0.0,0.5084023056458765,0.2634559493125004,0.8119044794081071,0.0238493235255085,1.0,0.9830766490350517,0.9512522305679264,0.1615614356141812,0.9684626710139428,0.7499999999999999,0.0145830579938714,0.0009717150296758,0.1590909090909091,0.13,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.2,1.0,0.0,0.5085033008178147,0.2634559493125004,0.81235075154757,0.0232641059575197,1.0,0.981948425637388,0.9526367418439188,0.1682949156487585,0.9561625676224164,0.7599999999999995,0.0154260843118372,0.0013065813499082,0.1636363636363636,0.132,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.15,1.0,0.0,0.5086042959897528,0.2634559493125004,0.8127970236870331,0.0226788883895307,1.0,0.9808202022397252,0.9540212531199108,0.1750283956833358,0.9438624642288348,0.7699999999999988,0.0162691106298032,0.0016414476701406,0.1681818181818181,0.134,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.1,1.0,0.0,0.5087052911616908,0.2634559493125004,0.8132432958264961,0.0220936708215419,1.0,0.9796919788420616,0.955405764395903,0.1820666666135948,0.9306679258617804,0.7799999999999983,0.0173010484722706,0.0021504244370103,0.1727272727272727,0.136,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.05,1.0,0.0,0.508806286333629,0.2634559493125004,0.8136895679659591,0.0215084532535529,1.0,0.9785637554443988,0.9567902756718952,0.1891049375438539,0.9174733874967824,0.7899999999999977,0.0183329863147381,0.0026594012038799,0.1772727272727272,0.138,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
251.0,1.0,0.0,0.5089072815055671,0.2634559493125004,0.814135840105422,0.0209232356855641,1.0,0.9774355320467352,0.9581747869478874,0.1962537369048027,0.901512449698384,0.8,0.0195402153324732,0.0033219293156424,0.1818181818181818,0.14,0.0194805194805194,0.5272942187835804,0.6941176470588235,0.6707522061913433
250.95,0.95340298132985,0.0049026296895833,0.4984131441521333,0.2634559493125004,0.8234290481001508,0.0222582899432293,1.0,0.9757087503255056,0.959001890167875,0.2033900973350798,0.8790788256018663,0.8099999999999995,0.0209669245471596,0.0041692073337337,0.1772727272727272,0.14,0.0173160173160173,0.5107591876208898,0.7176470588235294,0.6957051889987806
250.9,0.9068059626597,0.0098052593791667,0.4879190067986994,0.2634559493125004,0.8327222560948798,0.0235933442008945,1.0,0.9739819686042758,0.9598289933878624,0.2105264577653569,0.8566452015074029,0.8199999999999991,0.022393633761846,0.005016485351825,0.1727272727272727,0.14,0.0173160173160173,0.5107591876208898,0.7176470588235294,0.6957051889987806
250.85,0.8602089439895501,0.01470788906875,0.4774248694452656,0.2634559493125004,0.8420154640896087,0.0249283984585599,1.0,0.972255186883046,0.9606560966078508,0.2174757334634996,0.8194013797227782,0.8299999999999983,0.0241791092081218,0.0061751767743904,0.1681818181818181,0.14,0.0173160173160173,0.5107591876208898,0.7176470588235294,0.6957051889987806
250.8,0.8136119253193996,0.0196105187583334,0.4669307320918318,0.2634559493125004,0.8513086720843375,0.0262634527162251,1.0,0.9705284051618164,0.9614831998278384,0.2244250091616422,0.7821575579381593,0.8399999999999975,0.0259645846543976,0.0073338681969557,0.1636363636363636,0.14,0.0173160173160173,0.5107591876208898,0.7176470588235294,0.6957051889987806
