Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
252.0,1.0,0.0,0.5068873780668046,0.2634559493125004,0.8052103973161626,0.0326275870453417,1.0,1.0,0.9304845614280424,0.1102502469036754,0.969434494296278,0.6000000000000001,0.0080438533776191,3.948097776843044e-05,0.0909090909090909,0.1,0.0173160173160173,0.4991537717601547,0.7529411764705882,0.6602530991735537
251.995,1.0,0.0,0.5068974775839984,0.2634559493125004,0.8052550245301089,0.0325690652885428,1.0,0.9998871776602336,0.9306230125556416,0.1103222195951798,0.9659534572679334,0.601,0.0080693293056894,3.878292516841942e-05,0.0913636363636363,0.1002,0.0173160173160173,0.4991537717601547,0.7470588235294118,0.6613030098753326
251.99,1.0,0.0,0.5069075771011923,0.2634559493125004,0.8052996517440552,0.0325105435317439,1.0,0.9997743553204672,0.9307614636832408,0.1103941922866842,0.9624724202395888,0.602,0.0080948052337598,3.8084872568408414e-05,0.0918181818181818,0.1004,0.0173160173160173,0.4991537717601547,0.7411764705882353,0.6623529205771116
251.985,1.0,0.0,0.506917676618386,0.2634559493125004,0.8053442789580015,0.032452021774945,1.0,0.9996615329807008,0.93089991481084,0.1104661649781887,0.958991383211244,0.6029999999999999,0.0081202811618302,3.73868199683974e-05,0.0922727272727272,0.1006,0.0173160173160173,0.4991537717601547,0.7352941176470588,0.6634028312788905
251.98,1.0,0.0,0.5069277761355798,0.2634559493125004,0.8053889061719478,0.0323935000181461,1.0,0.9995487106409344,0.9310383659384394,0.1105381376696932,0.9555103461828992,0.6039999999999999,0.0081457570899006,3.668876736838638e-05,0.0927272727272727,0.1008,0.0173160173160173,0.4991537717601547,0.7294117647058823,0.6644527419806695
251.975,1.0,0.0,0.5069378756527736,0.2634559493125004,0.8054335333858941,0.0323349782613473,1.0,0.9994358883011684,0.9311768170660386,0.1106101103611976,0.9520293091545546,0.6049999999999998,0.008171233017971,3.599071476837537e-05,0.0931818181818181,0.101,0.0173160173160173,0.4991537717601547,0.7235294117647059,0.6655026526824486
251.97,1.0,0.0,0.5069479751699675,0.2634559493125004,0.8054781605998403,0.0322764565045484,1.0,0.999323065961402,0.931315268193638,0.1106820830527021,0.94854827212621,0.6059999999999997,0.0081967089460413,3.529266216836436e-05,0.0936363636363636,0.1012,0.0173160173160173,0.4991537717601547,0.7176470588235294,0.6665525633842275
251.965,1.0,0.0,0.5069580746871613,0.2634559493125004,0.8055227878137866,0.0322179347477495,1.0,0.9992102436216356,0.9314537193212372,0.1107540557442065,0.9450672350978652,0.6069999999999997,0.0082221848741117,3.459460956835334e-05,0.094090909090909,0.1013999999999999,0.0173160173160173,0.4991537717601547,0.711764705882353,0.6676024740860065
251.96,1.0,0.0,0.506968174204355,0.2634559493125004,0.805567415027733,0.0321594129909506,1.0,0.9990974212818692,0.9315921704488364,0.110826028435711,0.9415861980695206,0.6079999999999995,0.0082476608021821,3.3896556968342326e-05,0.0945454545454545,0.1016,0.0173160173160173,0.4991537717601547,0.7058823529411764,0.6686523847877854
251.955,1.0,0.0,0.5069782737215489,0.2634559493125004,0.8056120422416793,0.0321008912341517,1.0,0.9989845989421028,0.9317306215764356,0.1108980011272154,0.938105161041176,0.6089999999999995,0.0082731367302525,3.319850436833132e-05,0.0949999999999999,0.1018,0.0173160173160173,0.4991537717601547,0.7,0.6697022954895644
