Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
201.4,0.5518088699142958,0.188417236350988,0.618179130948862,0.1867183528613574,0.4031575954038009,0.1980265201924241,0.2021104815864022,0.3771347469120787,0.6801098311183441,0.3569949299478652,0.3565224903515981,0.1439999999999998,0.1495874648684654,0.2317245544847533,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.35,0.5518088699142958,0.188417236350988,0.6181052320425657,0.1874337988130431,0.4063570423019527,0.1950604460462288,0.2008109065155808,0.3779865904617294,0.6798539126154132,0.3562311303408662,0.3556949821533582,0.1459999999999996,0.1496677088565384,0.2317529934666309,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.3,0.5518088699142958,0.188417236350988,0.6180313331362697,0.1881492447647287,0.4095564892001045,0.1920943719000334,0.1995113314447592,0.3788384340113802,0.679597994112482,0.3554673307338672,0.3548674739530642,0.1479999999999995,0.1497479528446115,0.2317814324485084,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.25,0.5518088699142958,0.188417236350988,0.6179574342299734,0.1888646907164144,0.4127559360982561,0.189128297753838,0.1982117563739376,0.3796902775610309,0.6793420756095513,0.3547035311268681,0.3540399657548195,0.15,0.149837016504085,0.2318331055255941,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.2,0.5518088699142958,0.188417236350988,0.6178835353236772,0.1895801366681,0.415955382996408,0.1861622236076426,0.1969121813031161,0.3805421211106816,0.6790861571066202,0.3539397315198691,0.3532124575545279,0.1519999999999999,0.149935778099294,0.2319164405488105,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.15,0.5518088699142958,0.188417236350988,0.6178096364173811,0.1902955826197857,0.4191548298945599,0.1831961494614472,0.1956126062322946,0.3813939646603321,0.6788302386036893,0.3531759319128701,0.3523849493542315,0.1539999999999997,0.1500345396945031,0.2319997755720269,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.1,0.5518088699142958,0.188417236350988,0.6177357375110848,0.1910110285714714,0.4223542767927117,0.1802300753152519,0.194313031161473,0.3822458082099828,0.6785743201007582,0.352412132305871,0.3515574411559891,0.1559999999999997,0.150136137319634,0.2320785742061906,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.05,0.5518088699142958,0.188417236350988,0.6176618386047887,0.191726474523157,0.4255537236908634,0.1772640011690566,0.1930134560906515,0.3830976517596336,0.6783184015978275,0.351648332698872,0.3507299329556927,0.1579999999999996,0.1502377349447648,0.2321573728403542,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
201.0,0.5518088699142958,0.188417236350988,0.6175879396984925,0.1924419204748427,0.4287531705890152,0.1742979270228612,0.19171388101983,0.3839494953092843,0.6780624830948964,0.350884533091873,0.3499024247553987,0.16,0.1503366911789581,0.2321494932945536,0.0909090909090909,0.14,0.0303030303030303,0.5323658912821221,0.1764705882352941,0.6707988980716254
200.95,0.5518088699142958,0.188417236350988,0.6175091141984432,0.1931573664265284,0.4344844702513973,0.1701212976302414,0.1904143059490085,0.384577694158074,0.6778652411144431,0.350120733484874,0.3490749165551023,0.1619999999999999,0.1504562423449461,0.2321380332160073,0.0863636363636363,0.138,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.9,0.5518088699142958,0.188417236350988,0.6174302886983941,0.193872812378214,0.4402157699137794,0.1659446682376218,0.1891147308781869,0.3852058930068639,0.67766799913399,0.349356933877875,0.3482474083568624,0.1639999999999998,0.1505757935109339,0.232126573137461,0.0818181818181818,0.136,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.85,0.5518088699142958,0.188417236350988,0.6173514631983447,0.1945882583298996,0.4459470695761613,0.1617680388450021,0.1878151558073654,0.3858340918556536,0.6774707571535367,0.348593134270876,0.3474199001586225,0.1659999999999997,0.15070598105468,0.2321904353048725,0.0772727272727272,0.134,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.8,0.5518088699142958,0.188417236350988,0.6172726376982953,0.1953037042815853,0.4516783692385434,0.1575914094523825,0.1865155807365439,0.3864622907044432,0.6772735151730834,0.3478293346638769,0.3465923919562768,0.1679999999999995,0.1508361685984259,0.232254297472284,0.0727272727272727,0.132,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.75,0.5518088699142958,0.188417236350988,0.6171938121982462,0.196019150233271,0.4574096689009256,0.1534147800597628,0.1852160056657224,0.3870904895532329,0.6770762731926301,0.3470655350568779,0.3457648837580345,0.17,0.1509591125232594,0.2322845719389904,0.0681818181818181,0.13,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.7,0.5518088699142958,0.188417236350988,0.6171149866981969,0.1967345961849566,0.4631409685633076,0.1492381506671432,0.1839164305949008,0.3877186884020225,0.676879031212177,0.3463017354498789,0.3449373755577357,0.1719999999999999,0.1511004601840289,0.2323463102598855,0.0636363636363636,0.128,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
200.65,0.5518088699142958,0.188417236350988,0.6170361611981475,0.1974500421366423,0.4688722682256897,0.1450615212745234,0.1826168555240793,0.3883468872508125,0.6766817892317237,0.3455379358428798,0.3441098673594958,0.1739999999999998,0.1512418078447985,0.2324080485807806,0.059090909090909,0.126,0.0346320346320346,0.5977108705391683,0.188235294117647,0.5924586776859504
